item_no,category,main_promotion,color,stars
147363,Sweatshirt,Category_Highlight,Pink,3.7
606005,Tunic,Frontpage_Header,Multi-Color,2.7
260045,Polo-Shirt,Category_Highlight,Yellow,3.9
450121,Blouse,Category_Highlight,Blue,2.7
204793,Blouse,Display_Ad_Campaign,Black,3.5
770429,Tunic,Catalog,Green,2.3
164188,Polo-Shirt,Catalog,Yellow,3.5
295717,T-Shirt,Display_Ad_Campaign,Black,4
296327,Tunic,Frontpage_Header,Blue,3.7
493164,T-Shirt,Frontpage_Header,Multi-Color,3.8
244950,Blouse,Display_Ad_Campaign,Blue,4.9
952425,Blouse,Category_Highlight,Multi-Color,2.2
608047,Polo-Shirt,Catalog,Brown,3.6
119741,Sweatshirt,Category_Highlight,Red,1.4
659979,Sweatshirt,Display_Ad_Campaign,Orange,4.9
348302,Tunic,Catalog,Green,2.9
421233,T-Shirt,Frontpage_Header,Multi-Color,5.1
954199,Hoodie,Catalog,Orange,3.3
932928,Sweatshirt,Frontpage_Header,Multi-Color,2.7
901871,Hoodie,Category_Highlight,White,4.2
190967,Sweatshirt,Catalog,Red,2
582336,Polo-Shirt,Category_Highlight,Multi-Color,2.6
119712,Tunic,Category_Highlight,Multi-Color,2.5
203465,Sweatshirt,Frontpage_Header,Pink,3.4
979822,Blouse,Display_Ad_Campaign,Brown,5.2
545872,T-Shirt,Category_Highlight,Blue,3
228784,Blouse,Display_Ad_Campaign,Blue,4.8
855921,Sweatshirt,Frontpage_Header,Orange,3.4
414659,T-Shirt,Category_Highlight,Multi-Color,3.7
233057,Tunic,Category_Highlight,Brown,4.2
420717,Sweatshirt,Category_Highlight,Multi-Color,1.6
524278,Sweatshirt,Category_Highlight,Blue,3.2
958830,Tunic,Display_Ad_Campaign,Black,2.9
857481,T-Shirt,Catalog,Black,3.1
242363,Tunic,Display_Ad_Campaign,Multi-Color,4.6
838591,Polo-Shirt,Frontpage_Header,Blue,3.2
970686,Tunic,Display_Ad_Campaign,Multi-Color,3.8
557057,Polo-Shirt,Frontpage_Header,Blue,3.3
152379,Blouse,Frontpage_Header,Multi-Color,4.7
302583,Tunic,Catalog,Multi-Color,3.8
840915,T-Shirt,Frontpage_Header,Yellow,4.4
917236,Blouse,Catalog,Orange,4.1
721193,Polo-Shirt,Category_Highlight,Green,4.1
943834,T-Shirt,Display_Ad_Campaign,Black,4.2
599406,Tunic,Display_Ad_Campaign,Multi-Color,4
308974,Polo-Shirt,Category_Highlight,Multi-Color,2.4
440326,Blouse,Frontpage_Header,Black,5
988490,Tunic,Catalog,Brown,4
712257,Tunic,Category_Highlight,Yellow,1.9
636100,Hoodie,Category_Highlight,Red,3.2
242921,Blouse,Display_Ad_Campaign,Blue,4.5
920543,Polo-Shirt,Display_Ad_Campaign,Multi-Color,4.1
882276,Polo-Shirt,Frontpage_Header,Yellow,3.2
404199,Polo-Shirt,Category_Highlight,Blue,3.3
972859,Hoodie,Display_Ad_Campaign,Green,4.2
603509,T-Shirt,Category_Highlight,Multi-Color,3.2
919095,Polo-Shirt,Catalog,Multi-Color,2.9
449412,T-Shirt,Catalog,Multi-Color,4.7
608655,Hoodie,Frontpage_Header,Yellow,2.6
942736,Blouse,Display_Ad_Campaign,Brown,4.8
111214,Blouse,Frontpage_Header,Multi-Color,4.9
218547,T-Shirt,Frontpage_Header,Multi-Color,4
631061,Polo-Shirt,Category_Highlight,Yellow,3
485717,Sweatshirt,Category_Highlight,Brown,4.6
341656,Polo-Shirt,Display_Ad_Campaign,Yellow,5.3
480582,T-Shirt,Frontpage_Header,Multi-Color,4.6
242378,T-Shirt,Category_Highlight,Multi-Color,2.3
754669,Sweatshirt,Catalog,Black,4.8
411277,Polo-Shirt,Catalog,Yellow,4.3
351796,Sweatshirt,Category_Highlight,Black,4.7
979719,Tunic,Display_Ad_Campaign,Blue,2.6
691575,T-Shirt,Category_Highlight,Blue,2.5
391337,Blouse,Display_Ad_Campaign,Brown,4.9
246780,Blouse,Frontpage_Header,Black,4.6
791135,T-Shirt,Display_Ad_Campaign,Black,3.6
844545,Sweatshirt,Catalog,Orange,3.9
331285,Polo-Shirt,Frontpage_Header,Brown,3
269163,Hoodie,Display_Ad_Campaign,Orange,3.6
422540,Hoodie,Catalog,Yellow,3.4
545543,Tunic,Category_Highlight,Blue,5.1
710303,Tunic,Display_Ad_Campaign,Black,2.6
515778,T-Shirt,Category_Highlight,Yellow,3.8
621975,Blouse,Display_Ad_Campaign,Blue,4.9
376361,Sweatshirt,Catalog,Multi-Color,2.6
492399,Polo-Shirt,Frontpage_Header,Yellow,2.8
316795,T-Shirt,Frontpage_Header,Yellow,4.5
234603,Sweatshirt,Frontpage_Header,Pink,3.7
979446,Tunic,Display_Ad_Campaign,Black,2.9
986090,Sweatshirt,Display_Ad_Campaign,Blue,3
514167,Polo-Shirt,Frontpage_Header,Brown,2.3
279721,Sweatshirt,Category_Highlight,Red,1.4
984742,Tunic,Category_Highlight,Brown,2.4
383426,T-Shirt,Catalog,Black,3.5
267477,Sweatshirt,Display_Ad_Campaign,Orange,4.6
229708,Hoodie,Catalog,Multi-Color,3.5
870855,Polo-Shirt,Frontpage_Header,Brown,2.3
787745,Blouse,Category_Highlight,Yellow,4
985609,Polo-Shirt,Catalog,Blue,1.4
875857,Sweatshirt,Frontpage_Header,Pink,3.9
929672,Polo-Shirt,Catalog,Multi-Color,2.7
857863,T-Shirt,Catalog,Pink,4.2
599153,Polo-Shirt,Catalog,Multi-Color,3.8
803531,Hoodie,Display_Ad_Campaign,Multi-Color,3.1
272450,Blouse,Frontpage_Header,Multi-Color,2.3
193014,T-Shirt,Category_Highlight,Green,4.8
351610,T-Shirt,Category_Highlight,Green,5.4
936299,T-Shirt,Frontpage_Header,Red,4.2
228788,Hoodie,Catalog,Orange,3.4
924259,Polo-Shirt,Frontpage_Header,Orange,2.2
133004,Polo-Shirt,Category_Highlight,Multi-Color,3.4
391384,Tunic,Category_Highlight,Yellow,3
305400,T-Shirt,Frontpage_Header,Yellow,5
862587,T-Shirt,Display_Ad_Campaign,Red,4.1
348387,Tunic,Category_Highlight,Multi-Color,4.1
862526,Polo-Shirt,Category_Highlight,Multi-Color,3.1
520828,Polo-Shirt,Catalog,Pink,3.4
248292,T-Shirt,Category_Highlight,Black,2.9
629796,T-Shirt,Category_Highlight,Yellow,4.1
905882,Sweatshirt,Frontpage_Header,Brown,2.3
440491,T-Shirt,Catalog,Black,3.3
393943,Sweatshirt,Category_Highlight,Blue,1.9
670438,T-Shirt,Frontpage_Header,Multi-Color,4.8
953254,T-Shirt,Category_Highlight,Green,4.7
701609,Blouse,Frontpage_Header,Multi-Color,2.1
248287,Sweatshirt,Frontpage_Header,Green,3.3
322541,Hoodie,Catalog,Yellow,3
513353,Sweatshirt,Catalog,Orange,4.1
389201,T-Shirt,Display_Ad_Campaign,Brown,5.1
489492,Tunic,Catalog,Green,3.7
341808,Tunic,Category_Highlight,Yellow,2.6
482528,Polo-Shirt,Category_Highlight,Blue,2.2
591848,Polo-Shirt,Category_Highlight,Yellow,2.4
945854,Polo-Shirt,Frontpage_Header,Brown,2.2
225082,Sweatshirt,Catalog,Multi-Color,2.7
192876,Sweatshirt,Catalog,Multi-Color,3.2
793332,Polo-Shirt,Catalog,Blue,2.4
440177,T-Shirt,Frontpage_Header,Black,5.4
246463,Tunic,Frontpage_Header,Green,3.6
349604,T-Shirt,Frontpage_Header,Yellow,4.8
817975,Hoodie,Category_Highlight,Multi-Color,3.1
572659,T-Shirt,Catalog,Black,3.6
794095,Polo-Shirt,Catalog,Pink,3.4
860921,Blouse,Display_Ad_Campaign,Brown,5
169920,Tunic,Category_Highlight,Green,4.3
754686,Blouse,Display_Ad_Campaign,Blue,4.9
698244,T-Shirt,Frontpage_Header,Pink,3.8
634560,Tunic,Category_Highlight,Red,3.6
664425,Hoodie,Catalog,Pink,3.4
355976,Blouse,Display_Ad_Campaign,Blue,5.2
500977,T-Shirt,Frontpage_Header,Multi-Color,4.2
971030,Polo-Shirt,Catalog,Orange,2.6
270687,Blouse,Frontpage_Header,Black,4.3
268621,Blouse,Frontpage_Header,Red,4.1
355472,T-Shirt,Catalog,Red,4.9
694757,Tunic,Catalog,Green,2.9
971830,Sweatshirt,Display_Ad_Campaign,Brown,6
526765,Blouse,Catalog,Black,4.7
676016,T-Shirt,Display_Ad_Campaign,Black,4.5
382710,Blouse,Category_Highlight,Blue,2.8
787334,Tunic,Category_Highlight,Multi-Color,3.4
129361,Sweatshirt,Catalog,Orange,4
462595,Polo-Shirt,Category_Highlight,Multi-Color,2.4
666047,Hoodie,Category_Highlight,White,4.3
383700,T-Shirt,Display_Ad_Campaign,Blue,3.3
192364,Sweatshirt,Catalog,Orange,3.9
397984,Tunic,Frontpage_Header,Multi-Color,2.9
431840,Hoodie,Category_Highlight,Red,1.6
860626,Tunic,Frontpage_Header,Multi-Color,2.9
230862,Tunic,Display_Ad_Campaign,Multi-Color,3.9
599560,Polo-Shirt,Catalog,White,1.6
247744,T-Shirt,Catalog,Blue,3.3
582799,Polo-Shirt,Catalog,Pink,4
454996,Polo-Shirt,Catalog,Yellow,3.6
173755,T-Shirt,Category_Highlight,Yellow,4.2
922810,Sweatshirt,Frontpage_Header,Green,3.5
832200,Polo-Shirt,Catalog,Red,2.6
269952,T-Shirt,Category_Highlight,Yellow,3.9
985394,Blouse,Catalog,Red,1.1
256542,T-Shirt,Display_Ad_Campaign,Red,4.1
911513,T-Shirt,Catalog,Black,4
839540,Polo-Shirt,Catalog,Multi-Color,2.6
733259,T-Shirt,Display_Ad_Campaign,Black,3.6
269939,Polo-Shirt,Category_Highlight,Green,3.6
107961,Tunic,Category_Highlight,Brown,4
854057,Polo-Shirt,Catalog,Green,2.6
890163,Tunic,Category_Highlight,Blue,5.2
821272,T-Shirt,Display_Ad_Campaign,Black,3.8
303284,T-Shirt,Category_Highlight,Black,2.4
976220,T-Shirt,Category_Highlight,Green,5.1
742570,Tunic,Category_Highlight,Brown,4.5
796926,Blouse,Catalog,Multi-Color,1.8
453533,Blouse,Catalog,Yellow,4
358191,Polo-Shirt,Catalog,Pink,3.4
468548,Sweatshirt,Display_Ad_Campaign,Blue,3.9
844972,Polo-Shirt,Catalog,White,3.6
738088,Sweatshirt,Display_Ad_Campaign,Blue,3.3
134271,Polo-Shirt,Category_Highlight,Blue,2.3
540168,Blouse,Frontpage_Header,Blue,3.5
692580,Sweatshirt,Catalog,Multi-Color,2.5
465196,Sweatshirt,Catalog,Red,2.4
354010,Sweatshirt,Frontpage_Header,Green,3.6
824218,Sweatshirt,Display_Ad_Campaign,Black,4.6
843668,Polo-Shirt,Category_Highlight,Brown,3
779032,T-Shirt,Catalog,Orange,4.9
346130,T-Shirt,Catalog,Red,4.5
477592,Tunic,Frontpage_Header,Multi-Color,3.3
364458,Tunic,Category_Highlight,Multi-Color,2.8
984157,T-Shirt,Catalog,Black,3.6
174541,Hoodie,Catalog,Pink,3.3
122442,Polo-Shirt,Category_Highlight,Orange,2.1
389435,T-Shirt,Display_Ad_Campaign,Brown,4.7
974605,Tunic,Frontpage_Header,Blue,3.2
210455,Polo-Shirt,Display_Ad_Campaign,Multi-Color,4.3
968035,Tunic,Frontpage_Header,Brown,2.8
384366,Polo-Shirt,Catalog,Blue,1.9
209446,Tunic,Frontpage_Header,Multi-Color,2.6
604737,Polo-Shirt,Frontpage_Header,Yellow,3.3
325801,Sweatshirt,Category_Highlight,Multi-Color,1.4
918597,Tunic,Display_Ad_Campaign,Yellow,4.5
273927,Blouse,Display_Ad_Campaign,Brown,5.3
191459,Sweatshirt,Frontpage_Header,Yellow,4.1
521899,Blouse,Display_Ad_Campaign,Green,4.9
938283,Polo-Shirt,Catalog,Black,3.4
213218,Hoodie,Catalog,Yellow,2.6
756536,Tunic,Frontpage_Header,Multi-Color,2.9
910723,Sweatshirt,Catalog,Multi-Color,3.2
899351,Blouse,Category_Highlight,Red,1.7
442973,Tunic,Frontpage_Header,Blue,3.1
106435,Hoodie,Category_Highlight,Yellow,3.6
401479,Hoodie,Catalog,Pink,4.1
643896,T-Shirt,Catalog,Red,3.9
406363,Sweatshirt,Catalog,Black,5.2
298148,Blouse,Frontpage_Header,Blue,3.9
925732,Hoodie,Category_Highlight,Green,4.2
190340,Sweatshirt,Catalog,Black,4.9
840288,Hoodie,Category_Highlight,Brown,3.3
631646,T-Shirt,Category_Highlight,Blue,3.2
661235,Hoodie,Frontpage_Header,Brown,2.7
780261,Blouse,Category_Highlight,Blue,4.3
333857,Tunic,Frontpage_Header,Multi-Color,2.8
561936,Sweatshirt,Frontpage_Header,White,2.7
340879,Hoodie,Display_Ad_Campaign,Multi-Color,3
677520,Sweatshirt,Frontpage_Header,Blue,4.1
970058,T-Shirt,Category_Highlight,Multi-Color,3.2
733921,Tunic,Category_Highlight,Brown,4.7
275399,Blouse,Frontpage_Header,Multi-Color,2.7
590474,Tunic,Display_Ad_Campaign,Green,2.4
964564,T-Shirt,Frontpage_Header,Multi-Color,4.5
210258,Sweatshirt,Frontpage_Header,Yellow,3.5
152599,Blouse,Catalog,Red,4.8
741843,Blouse,Category_Highlight,Blue,2.3
344316,Sweatshirt,Frontpage_Header,Blue,4.1
106341,Sweatshirt,Display_Ad_Campaign,Red,5.2
566075,Tunic,Category_Highlight,Yellow,3.2
396390,Tunic,Frontpage_Header,Red,3.4
712607,T-Shirt,Frontpage_Header,Green,3.9
516240,Hoodie,Display_Ad_Campaign,Green,4.6
930324,Sweatshirt,Display_Ad_Campaign,Brown,4.5
707346,Tunic,Display_Ad_Campaign,Black,2.2
305480,Sweatshirt,Frontpage_Header,Black,5.4
713401,Tunic,Catalog,Blue,3.7
797833,Hoodie,Display_Ad_Campaign,Orange,4.2
491111,Sweatshirt,Display_Ad_Campaign,Orange,4.1
790222,Tunic,Display_Ad_Campaign,Black,2.7
885614,Blouse,Catalog,Orange,3.7
214139,Sweatshirt,Frontpage_Header,Green,2.6
836771,Tunic,Category_Highlight,Multi-Color,3.5
829736,Sweatshirt,Frontpage_Header,Pink,3.1
747814,Polo-Shirt,Frontpage_Header,Green,2.4
331921,Tunic,Frontpage_Header,Brown,4.4
730399,Polo-Shirt,Category_Highlight,Multi-Color,2.2
705029,Sweatshirt,Display_Ad_Campaign,Orange,4.7
698745,T-Shirt,Category_Highlight,Multi-Color,3.4
148723,Blouse,Category_Highlight,Red,2.2
500003,Blouse,Catalog,Multi-Color,1.1
916691,Sweatshirt,Display_Ad_Campaign,Black,5.1
588185,Tunic,Frontpage_Header,Blue,3.4
113963,Polo-Shirt,Category_Highlight,Multi-Color,2.6
256117,Tunic,Frontpage_Header,Multi-Color,2.8
536925,T-Shirt,Category_Highlight,Multi-Color,4.1
129047,Polo-Shirt,Catalog,Yellow,3.6
811825,Tunic,Display_Ad_Campaign,Multi-Color,4
647233,Polo-Shirt,Catalog,White,1.8
341915,Blouse,Catalog,Pink,3.9
347320,Blouse,Category_Highlight,Red,3.8
412046,T-Shirt,Frontpage_Header,Multi-Color,4.8
291716,Sweatshirt,Category_Highlight,Pink,3.4
973574,T-Shirt,Catalog,Multi-Color,0.9
609262,Sweatshirt,Frontpage_Header,Pink,2.7
430918,Polo-Shirt,Frontpage_Header,Brown,2.6
100538,Sweatshirt,Category_Highlight,Blue,2.7
354678,Sweatshirt,Frontpage_Header,Pink,3.4
834548,Hoodie,Display_Ad_Campaign,Pink,5.2
230143,Sweatshirt,Catalog,Multi-Color,1.8
577462,Tunic,Frontpage_Header,Blue,4.2
555552,Tunic,Catalog,Green,3.1
855779,Blouse,Display_Ad_Campaign,Blue,4.1
521953,Hoodie,Category_Highlight,Multi-Color,3.3
713076,Blouse,Frontpage_Header,Black,4.4
160150,Polo-Shirt,Display_Ad_Campaign,Yellow,5.1
785770,Blouse,Display_Ad_Campaign,Brown,5.8
334034,Blouse,Display_Ad_Campaign,Black,3.2
777158,Tunic,Category_Highlight,Red,3.3
286024,Tunic,Display_Ad_Campaign,Multi-Color,4.8
279231,Sweatshirt,Category_Highlight,Orange,0.8
331250,Blouse,Frontpage_Header,Blue,4.2
389459,Tunic,Category_Highlight,Yellow,3.2
449386,T-Shirt,Category_Highlight,Yellow,4.6
510808,Hoodie,Catalog,Pink,3.6
649313,Sweatshirt,Frontpage_Header,Blue,3.8
133068,Hoodie,Category_Highlight,Black,4.8
676397,Blouse,Frontpage_Header,Black,4
382165,Blouse,Display_Ad_Campaign,White,5.2
353104,Tunic,Catalog,Multi-Color,4.2
623747,Polo-Shirt,Category_Highlight,Multi-Color,2.6
266476,Polo-Shirt,Category_Highlight,Multi-Color,3.3
965401,Polo-Shirt,Frontpage_Header,Blue,4.3
447318,Sweatshirt,Catalog,Orange,4.2
112017,Polo-Shirt,Category_Highlight,Orange,2.6
732298,T-Shirt,Frontpage_Header,Green,4.4
173749,T-Shirt,Frontpage_Header,Blue,4.4
312463,Polo-Shirt,Catalog,Orange,2.5
608822,Polo-Shirt,Catalog,Multi-Color,3.8
300984,Polo-Shirt,Catalog,Pink,3.7
290501,Hoodie,Catalog,Yellow,3.3
870208,Sweatshirt,Catalog,Orange,4.3
415107,Tunic,Display_Ad_Campaign,Black,2.6
199063,T-Shirt,Frontpage_Header,Black,5.4
422305,Blouse,Catalog,Blue,2.8
435044,Blouse,Frontpage_Header,Pink,4.1
595988,T-Shirt,Catalog,Multi-Color,1.7
590926,Blouse,Frontpage_Header,Blue,3.8
105498,Blouse,Catalog,Red,1.8
900197,T-Shirt,Category_Highlight,White,3.1
795356,Tunic,Frontpage_Header,Multi-Color,2.6
619517,Polo-Shirt,Frontpage_Header,Brown,2.8
590395,Tunic,Catalog,Blue,2.1
515970,Polo-Shirt,Category_Highlight,Yellow,3.5
972932,T-Shirt,Category_Highlight,Multi-Color,3.5
721235,Tunic,Catalog,Yellow,2.7
536288,Polo-Shirt,Category_Highlight,Brown,3.6
240348,T-Shirt,Catalog,Black,2.6
345173,T-Shirt,Frontpage_Header,Blue,3.8
860885,Polo-Shirt,Catalog,Multi-Color,3
352103,Sweatshirt,Frontpage_Header,White,3
471568,Tunic,Category_Highlight,Multi-Color,3.3
482897,Tunic,Frontpage_Header,Yellow,2.4
279326,Polo-Shirt,Category_Highlight,Yellow,2.5
771458,Tunic,Category_Highlight,Red,3.5
172219,Polo-Shirt,Category_Highlight,Multi-Color,2.2
633520,Polo-Shirt,Catalog,Green,2.8
815669,Hoodie,Category_Highlight,Pink,3.2
389940,Hoodie,Category_Highlight,White,4.5
518273,Sweatshirt,Catalog,Pink,3.5
698145,Tunic,Frontpage_Header,Brown,4.3
154450,Tunic,Catalog,Multi-Color,3.3
341705,Polo-Shirt,Category_Highlight,Brown,2.4
406159,Sweatshirt,Catalog,Multi-Color,2.7
989444,Hoodie,Catalog,Black,5.3
561472,Tunic,Catalog,Brown,2.8
757356,Polo-Shirt,Catalog,Blue,1.8
531806,Tunic,Catalog,Pink,1.9
378133,Tunic,Category_Highlight,Orange,3.4
650281,T-Shirt,Category_Highlight,Multi-Color,3.7
577649,Blouse,Frontpage_Header,Multi-Color,2.2
620030,Sweatshirt,Frontpage_Header,Blue,3.3
791060,Polo-Shirt,Category_Highlight,Orange,2.6
694912,Polo-Shirt,Category_Highlight,Orange,2.5
518802,Tunic,Frontpage_Header,Multi-Color,4.2
618918,Tunic,Category_Highlight,Brown,4
235273,Polo-Shirt,Display_Ad_Campaign,Pink,3.9
955287,Sweatshirt,Category_Highlight,Red,0.8
797544,Tunic,Catalog,Green,2.4
736975,Tunic,Catalog,Yellow,3.7
623745,T-Shirt,Catalog,Black,3.7
332056,Sweatshirt,Display_Ad_Campaign,Blue,3.4
783503,Blouse,Frontpage_Header,Green,3.3
716314,Tunic,Category_Highlight,Brown,4.1
787541,T-Shirt,Frontpage_Header,Red,3.6
656586,Polo-Shirt,Frontpage_Header,Brown,2.9
140700,T-Shirt,Frontpage_Header,Pink,5.2
457055,Polo-Shirt,Frontpage_Header,Yellow,2.9
988832,Sweatshirt,Frontpage_Header,Blue,2.9
299108,Polo-Shirt,Category_Highlight,Brown,3.8
607892,Sweatshirt,Category_Highlight,Brown,3.8
616832,Blouse,Category_Highlight,Yellow,4.1
393160,Tunic,Catalog,Pink,3.5
731813,Polo-Shirt,Catalog,Yellow,3.6
782851,Polo-Shirt,Catalog,Pink,3.2
934918,Blouse,Category_Highlight,Multi-Color,4.3
494615,Polo-Shirt,Catalog,Black,1.4
231186,Polo-Shirt,Catalog,Blue,1.4
729498,Tunic,Catalog,Multi-Color,4.9
357139,T-Shirt,Frontpage_Header,Blue,3.3
619617,Polo-Shirt,Frontpage_Header,Black,4.3
300513,Blouse,Category_Highlight,Blue,2.7
163915,Tunic,Category_Highlight,White,4.4
371000,Polo-Shirt,Category_Highlight,Multi-Color,3.4
343563,Blouse,Category_Highlight,Blue,2.9
952440,Sweatshirt,Frontpage_Header,Blue,3.8
130269,Blouse,Display_Ad_Campaign,Orange,4.6
927678,T-Shirt,Catalog,Brown,5.3
596495,Tunic,Category_Highlight,White,4.6
674524,Blouse,Display_Ad_Campaign,Blue,5.4
370743,Sweatshirt,Frontpage_Header,Pink,3.5
274944,Hoodie,Catalog,Blue,1.8
815492,Tunic,Category_Highlight,Brown,3.6
698914,T-Shirt,Catalog,Multi-Color,1.2
672471,Blouse,Category_Highlight,Blue,2.3
733254,Hoodie,Category_Highlight,White,4.3
295155,Tunic,Category_Highlight,Green,3.3
879653,T-Shirt,Category_Highlight,Yellow,4.7
704698,T-Shirt,Catalog,Multi-Color,1.2
330928,T-Shirt,Catalog,Black,3.3
789129,Hoodie,Frontpage_Header,Blue,3.9
151704,Blouse,Category_Highlight,Blue,2.2
406093,T-Shirt,Category_Highlight,Yellow,3.5
930730,Sweatshirt,Category_Highlight,Black,4.5
212144,Polo-Shirt,Catalog,Yellow,4.1
625619,Polo-Shirt,Category_Highlight,Orange,1.9
160544,Tunic,Category_Highlight,Yellow,2.4
716826,T-Shirt,Frontpage_Header,Yellow,5
402202,Sweatshirt,Catalog,Yellow,4.1
556642,Tunic,Frontpage_Header,Black,3
811660,Polo-Shirt,Category_Highlight,Orange,2.9
807881,Polo-Shirt,Category_Highlight,Orange,2.2
987226,Tunic,Category_Highlight,Brown,3.3
987535,Polo-Shirt,Category_Highlight,Brown,4.6
623027,Blouse,Category_Highlight,Blue,2.6
397988,Tunic,Catalog,Blue,3.2
327684,Polo-Shirt,Category_Highlight,Multi-Color,3.1
466113,Tunic,Frontpage_Header,Multi-Color,2.9
190071,Hoodie,Catalog,Yellow,4.1
818094,T-Shirt,Catalog,Pink,3.4
792877,Sweatshirt,Catalog,Orange,2.5
643948,Sweatshirt,Frontpage_Header,Pink,3.9
116051,Sweatshirt,Frontpage_Header,Black,4.9
774603,T-Shirt,Category_Highlight,White,2.5
826310,Sweatshirt,Display_Ad_Campaign,Blue,4.5
452031,Polo-Shirt,Catalog,Blue,1.7
937698,Blouse,Category_Highlight,Multi-Color,3.4
509411,T-Shirt,Frontpage_Header,Yellow,4.4
476906,Hoodie,Display_Ad_Campaign,Orange,4.1
895294,Blouse,Category_Highlight,Blue,3.1
819869,Sweatshirt,Catalog,Multi-Color,3.2
492535,Tunic,Category_Highlight,Multi-Color,2.8
449225,Hoodie,Display_Ad_Campaign,Yellow,2.2
666712,Sweatshirt,Display_Ad_Campaign,White,3.3
112496,Tunic,Category_Highlight,Blue,4.7
401605,Polo-Shirt,Frontpage_Header,Green,3.1
443579,T-Shirt,Catalog,Blue,2.9
960916,Polo-Shirt,Category_Highlight,Yellow,2.7
243993,T-Shirt,Catalog,Multi-Color,2.4
769490,Hoodie,Category_Highlight,Green,3.4
745364,Blouse,Display_Ad_Campaign,Brown,5.1
312875,Hoodie,Catalog,Yellow,3.3
116862,Hoodie,Catalog,Orange,3.1
631849,Blouse,Frontpage_Header,Black,3.5
898408,Polo-Shirt,Category_Highlight,Blue,4.3
930047,Sweatshirt,Catalog,Red,1.1
114195,Tunic,Catalog,Pink,3.7
167114,T-Shirt,Category_Highlight,Blue,3.8
171184,Blouse,Catalog,Blue,3.3
315271,Sweatshirt,Display_Ad_Campaign,Blue,3.2
440634,Sweatshirt,Catalog,Orange,3.9
343120,T-Shirt,Catalog,Orange,5
188445,Tunic,Display_Ad_Campaign,Black,2.8
897032,Blouse,Catalog,Yellow,4
417530,Blouse,Frontpage_Header,Black,5
345289,Blouse,Frontpage_Header,White,3.8
604407,Tunic,Catalog,Blue,2.4
932422,Hoodie,Catalog,Orange,3.1
965557,Tunic,Catalog,Brown,4.5
824878,Polo-Shirt,Category_Highlight,Brown,3.9
777315,Sweatshirt,Category_Highlight,Blue,4.2
738264,Tunic,Category_Highlight,Orange,3
117536,Sweatshirt,Frontpage_Header,Green,3.4
598761,T-Shirt,Catalog,Multi-Color,1.9
966961,Polo-Shirt,Frontpage_Header,Brown,3.1
680005,Polo-Shirt,Display_Ad_Campaign,Blue,2.1
278774,Tunic,Catalog,Yellow,2.8
883600,Sweatshirt,Display_Ad_Campaign,Blue,4.9
859728,T-Shirt,Frontpage_Header,Yellow,3.8
976140,Polo-Shirt,Catalog,Yellow,4.2
105969,Hoodie,Frontpage_Header,Brown,2.6
220505,Blouse,Category_Highlight,Blue,2.9
265486,Tunic,Catalog,Green,3.5
190895,Hoodie,Frontpage_Header,Pink,3.3
712439,Hoodie,Category_Highlight,Orange,3.1
560638,Sweatshirt,Frontpage_Header,Green,2.5
190990,Blouse,Frontpage_Header,White,2.7
963128,Polo-Shirt,Category_Highlight,Brown,3
687753,Tunic,Catalog,Brown,3.9
653892,Tunic,Display_Ad_Campaign,Black,2.2
836030,Hoodie,Catalog,Pink,3.6
934425,Tunic,Display_Ad_Campaign,Black,2.7
222443,T-Shirt,Frontpage_Header,Black,5.5
756544,Sweatshirt,Display_Ad_Campaign,Orange,4.4
764481,Polo-Shirt,Category_Highlight,Yellow,3.6
742717,Hoodie,Catalog,Yellow,2.5
644056,T-Shirt,Category_Highlight,Multi-Color,3.8
223200,T-Shirt,Category_Highlight,Multi-Color,2.9
438080,Tunic,Category_Highlight,Orange,3.1
901027,Sweatshirt,Display_Ad_Campaign,Blue,3.6
640302,Polo-Shirt,Category_Highlight,Orange,2.5
102231,T-Shirt,Display_Ad_Campaign,Black,3.5
565231,Sweatshirt,Display_Ad_Campaign,Red,4.2
805719,Polo-Shirt,Catalog,Pink,3.9
281971,Polo-Shirt,Display_Ad_Campaign,Yellow,5.3
940875,Tunic,Category_Highlight,Pink,2.5
769943,Tunic,Category_Highlight,Yellow,2.2
653998,Tunic,Category_Highlight,Red,4.1
460688,T-Shirt,Category_Highlight,Blue,3.1
511234,Blouse,Frontpage_Header,Pink,3.9
688848,Blouse,Frontpage_Header,Blue,4.4
528444,T-Shirt,Catalog,Multi-Color,1.2
849735,T-Shirt,Catalog,Multi-Color,4.2
574915,Tunic,Category_Highlight,Yellow,2.4
503068,Blouse,Frontpage_Header,Black,5.2
671347,Sweatshirt,Category_Highlight,Red,2.3
543646,Sweatshirt,Catalog,Black,4.7
765833,Polo-Shirt,Category_Highlight,Multi-Color,2.9
691415,Polo-Shirt,Catalog,Green,3.6
475412,T-Shirt,Catalog,Red,4.5
235543,Tunic,Catalog,Green,2.7
859341,T-Shirt,Frontpage_Header,Blue,4.7
386891,Polo-Shirt,Catalog,White,2.2
635586,Tunic,Display_Ad_Campaign,Green,2.6
272618,Sweatshirt,Display_Ad_Campaign,Blue,2.8
227589,Tunic,Display_Ad_Campaign,Multi-Color,4.7
973775,T-Shirt,Category_Highlight,Yellow,4.6
708803,Hoodie,Frontpage_Header,Pink,3.6
644640,Tunic,Category_Highlight,Green,3.7
109201,Sweatshirt,Frontpage_Header,Blue,3.1
462766,Blouse,Catalog,Yellow,4.6
